formula,class,source,mp_id,e_above_hull,formation_e,is_stable,confidence,n_atoms_cell,sg,elements,ang_mom,predicted_phase,cif_filename
CoMnNiVW,hea,prototype,,,,,low,16,BCC_SQS,Co;Mn;Ni;V;W,"{""Co"": ""d"", ""Mn"": ""d"", ""Ni"": ""d"", ""V"": ""d"", ""W"": ""d""}",bcc,CoMnNiVW_bcc.cif
AlCoMnNiV,hea,prototype,,,,,medium,16,BCC_SQS,Al;Co;Mn;Ni;V,"{""Al"": ""p"", ""Co"": ""d"", ""Mn"": ""d"", ""Ni"": ""d"", ""V"": ""d""}",bcc,AlCoMnNiV_bcc.cif
CoCuMnNbV,hea,prototype,,,,,low,16,BCC_SQS,Co;Cu;Mn;Nb;V,"{""Co"": ""d"", ""Cu"": ""d"", ""Mn"": ""d"", ""Nb"": ""d"", ""V"": ""d""}",bcc,CoCuMnNbV_bcc.cif
CoCuMnMoV,hea,prototype,,,,,low,16,BCC_SQS,Co;Cu;Mn;Mo;V,"{""Co"": ""d"", ""Cu"": ""d"", ""Mn"": ""d"", ""Mo"": ""d"", ""V"": ""d""}",bcc,CoCuMnMoV_bcc.cif
CoCuMnTaV,hea,prototype,,,,,low,16,BCC_SQS,Co;Cu;Mn;Ta;V,"{""Co"": ""d"", ""Cu"": ""d"", ""Mn"": ""d"", ""Ta"": ""d"", ""V"": ""d""}",bcc,CoCuMnTaV_bcc.cif
CoCuMnVW,hea,prototype,,,,,low,16,BCC_SQS,Co;Cu;Mn;V;W,"{""Co"": ""d"", ""Cu"": ""d"", ""Mn"": ""d"", ""V"": ""d"", ""W"": ""d""}",bcc,CoCuMnVW_bcc.cif
AlCoCuMnV,hea,prototype,,,,,low,16,BCC_SQS,Al;Co;Cu;Mn;V,"{""Al"": ""p"", ""Co"": ""d"", ""Cu"": ""d"", ""Mn"": ""d"", ""V"": ""d""}",bcc,AlCoCuMnV_bcc.cif
CoMnMoNbV,hea,prototype,,,,,low,16,BCC_SQS,Co;Mn;Mo;Nb;V,"{""Co"": ""d"", ""Mn"": ""d"", ""Mo"": ""d"", ""Nb"": ""d"", ""V"": ""d""}",bcc,CoMnMoNbV_bcc.cif
CoMnNbVW,hea,prototype,,,,,low,16,BCC_SQS,Co;Mn;Nb;V;W,"{""Co"": ""d"", ""Mn"": ""d"", ""Nb"": ""d"", ""V"": ""d"", ""W"": ""d""}",bcc,CoMnNbVW_bcc.cif
AlCoMnNbV,hea,prototype,,,,,low,16,BCC_SQS,Al;Co;Mn;Nb;V,"{""Al"": ""p"", ""Co"": ""d"", ""Mn"": ""d"", ""Nb"": ""d"", ""V"": ""d""}",bcc,AlCoMnNbV_bcc.cif
CoMnMoTaV,hea,prototype,,,,,low,16,BCC_SQS,Co;Mn;Mo;Ta;V,"{""Co"": ""d"", ""Mn"": ""d"", ""Mo"": ""d"", ""Ta"": ""d"", ""V"": ""d""}",bcc,CoMnMoTaV_bcc.cif
CoMnMoVW,hea,prototype,,,,,medium,16,BCC_SQS,Co;Mn;Mo;V;W,"{""Co"": ""d"", ""Mn"": ""d"", ""Mo"": ""d"", ""V"": ""d"", ""W"": ""d""}",bcc,CoMnMoVW_bcc.cif
AlCoMnMoV,hea,prototype,,,,,medium,16,BCC_SQS,Al;Co;Mn;Mo;V,"{""Al"": ""p"", ""Co"": ""d"", ""Mn"": ""d"", ""Mo"": ""d"", ""V"": ""d""}",bcc,AlCoMnMoV_bcc.cif
CoMnTaVW,hea,prototype,,,,,low,16,BCC_SQS,Co;Mn;Ta;V;W,"{""Co"": ""d"", ""Mn"": ""d"", ""Ta"": ""d"", ""V"": ""d"", ""W"": ""d""}",bcc,CoMnTaVW_bcc.cif
AlCoMnTaV,hea,prototype,,,,,low,16,BCC_SQS,Al;Co;Mn;Ta;V,"{""Al"": ""p"", ""Co"": ""d"", ""Mn"": ""d"", ""Ta"": ""d"", ""V"": ""d""}",bcc,AlCoMnTaV_bcc.cif
AlCoMnVW,hea,prototype,,,,,medium,16,BCC_SQS,Al;Co;Mn;V;W,"{""Al"": ""p"", ""Co"": ""d"", ""Mn"": ""d"", ""V"": ""d"", ""W"": ""d""}",bcc,AlCoMnVW_bcc.cif
CuMnNbNiV,hea,prototype,,,,,low,16,BCC_SQS,Cu;Mn;Nb;Ni;V,"{""Cu"": ""d"", ""Mn"": ""d"", ""Nb"": ""d"", ""Ni"": ""d"", ""V"": ""d""}",bcc,CuMnNbNiV_bcc.cif
CuMnMoNiV,hea,prototype,,,,,low,16,BCC_SQS,Cu;Mn;Mo;Ni;V,"{""Cu"": ""d"", ""Mn"": ""d"", ""Mo"": ""d"", ""Ni"": ""d"", ""V"": ""d""}",bcc,CuMnMoNiV_bcc.cif
CuMnNiTaV,hea,prototype,,,,,low,16,BCC_SQS,Cu;Mn;Ni;Ta;V,"{""Cu"": ""d"", ""Mn"": ""d"", ""Ni"": ""d"", ""Ta"": ""d"", ""V"": ""d""}",bcc,CuMnNiTaV_bcc.cif
CuMnNiVW,hea,prototype,,,,,low,16,BCC_SQS,Cu;Mn;Ni;V;W,"{""Cu"": ""d"", ""Mn"": ""d"", ""Ni"": ""d"", ""V"": ""d"", ""W"": ""d""}",bcc,CuMnNiVW_bcc.cif
AlCuMnNiV,hea,prototype,,,,,low,16,BCC_SQS,Al;Cu;Mn;Ni;V,"{""Al"": ""p"", ""Cu"": ""d"", ""Mn"": ""d"", ""Ni"": ""d"", ""V"": ""d""}",bcc,AlCuMnNiV_bcc.cif
MnMoNbNiV,hea,prototype,,,,,low,16,BCC_SQS,Mn;Mo;Nb;Ni;V,"{""Mn"": ""d"", ""Mo"": ""d"", ""Nb"": ""d"", ""Ni"": ""d"", ""V"": ""d""}",bcc,MnMoNbNiV_bcc.cif
MnNbNiVW,hea,prototype,,,,,low,16,BCC_SQS,Mn;Nb;Ni;V;W,"{""Mn"": ""d"", ""Nb"": ""d"", ""Ni"": ""d"", ""V"": ""d"", ""W"": ""d""}",bcc,MnNbNiVW_bcc.cif
AlMnNbNiV,hea,prototype,,,,,low,16,BCC_SQS,Al;Mn;Nb;Ni;V,"{""Al"": ""p"", ""Mn"": ""d"", ""Nb"": ""d"", ""Ni"": ""d"", ""V"": ""d""}",bcc,AlMnNbNiV_bcc.cif
MnMoNiTaV,hea,prototype,,,,,low,16,BCC_SQS,Mn;Mo;Ni;Ta;V,"{""Mn"": ""d"", ""Mo"": ""d"", ""Ni"": ""d"", ""Ta"": ""d"", ""V"": ""d""}",bcc,MnMoNiTaV_bcc.cif
MnMoNiVW,hea,prototype,,,,,medium,16,BCC_SQS,Mn;Mo;Ni;V;W,"{""Mn"": ""d"", ""Mo"": ""d"", ""Ni"": ""d"", ""V"": ""d"", ""W"": ""d""}",bcc,MnMoNiVW_bcc.cif
AlMnMoNiV,hea,prototype,,,,,medium,16,BCC_SQS,Al;Mn;Mo;Ni;V,"{""Al"": ""p"", ""Mn"": ""d"", ""Mo"": ""d"", ""Ni"": ""d"", ""V"": ""d""}",bcc,AlMnMoNiV_bcc.cif
MnNiTaVW,hea,prototype,,,,,low,16,BCC_SQS,Mn;Ni;Ta;V;W,"{""Mn"": ""d"", ""Ni"": ""d"", ""Ta"": ""d"", ""V"": ""d"", ""W"": ""d""}",bcc,MnNiTaVW_bcc.cif
AlMnNiTaV,hea,prototype,,,,,low,16,BCC_SQS,Al;Mn;Ni;Ta;V,"{""Al"": ""p"", ""Mn"": ""d"", ""Ni"": ""d"", ""Ta"": ""d"", ""V"": ""d""}",bcc,AlMnNiTaV_bcc.cif
AlMnNiVW,hea,prototype,,,,,medium,16,BCC_SQS,Al;Mn;Ni;V;W,"{""Al"": ""p"", ""Mn"": ""d"", ""Ni"": ""d"", ""V"": ""d"", ""W"": ""d""}",bcc,AlMnNiVW_bcc.cif
CuMnMoNbV,hea,prototype,,,,,medium,16,BCC_SQS,Cu;Mn;Mo;Nb;V,"{""Cu"": ""d"", ""Mn"": ""d"", ""Mo"": ""d"", ""Nb"": ""d"", ""V"": ""d""}",bcc,CuMnMoNbV_bcc.cif
CuMnNbTaV,hea,prototype,,,,,low,16,BCC_SQS,Cu;Mn;Nb;Ta;V,"{""Cu"": ""d"", ""Mn"": ""d"", ""Nb"": ""d"", ""Ta"": ""d"", ""V"": ""d""}",bcc,CuMnNbTaV_bcc.cif
CuMnNbVW,hea,prototype,,,,,medium,16,BCC_SQS,Cu;Mn;Nb;V;W,"{""Cu"": ""d"", ""Mn"": ""d"", ""Nb"": ""d"", ""V"": ""d"", ""W"": ""d""}",bcc,CuMnNbVW_bcc.cif
AlCuMnNbV,hea,prototype,,,,,low,16,BCC_SQS,Al;Cu;Mn;Nb;V,"{""Al"": ""p"", ""Cu"": ""d"", ""Mn"": ""d"", ""Nb"": ""d"", ""V"": ""d""}",bcc,AlCuMnNbV_bcc.cif
CuMnMoTaV,hea,prototype,,,,,medium,16,BCC_SQS,Cu;Mn;Mo;Ta;V,"{""Cu"": ""d"", ""Mn"": ""d"", ""Mo"": ""d"", ""Ta"": ""d"", ""V"": ""d""}",bcc,CuMnMoTaV_bcc.cif
CuMnMoVW,hea,prototype,,,,,low,16,BCC_SQS,Cu;Mn;Mo;V;W,"{""Cu"": ""d"", ""Mn"": ""d"", ""Mo"": ""d"", ""V"": ""d"", ""W"": ""d""}",bcc,CuMnMoVW_bcc.cif
AlCuMnMoV,hea,prototype,,,,,medium,16,BCC_SQS,Al;Cu;Mn;Mo;V,"{""Al"": ""p"", ""Cu"": ""d"", ""Mn"": ""d"", ""Mo"": ""d"", ""V"": ""d""}",bcc,AlCuMnMoV_bcc.cif
CuMnTaVW,hea,prototype,,,,,medium,16,BCC_SQS,Cu;Mn;Ta;V;W,"{""Cu"": ""d"", ""Mn"": ""d"", ""Ta"": ""d"", ""V"": ""d"", ""W"": ""d""}",bcc,CuMnTaVW_bcc.cif
AlCuMnTaV,hea,prototype,,,,,low,16,BCC_SQS,Al;Cu;Mn;Ta;V,"{""Al"": ""p"", ""Cu"": ""d"", ""Mn"": ""d"", ""Ta"": ""d"", ""V"": ""d""}",bcc,AlCuMnTaV_bcc.cif
AlCuMnVW,hea,prototype,,,,,medium,16,BCC_SQS,Al;Cu;Mn;V;W,"{""Al"": ""p"", ""Cu"": ""d"", ""Mn"": ""d"", ""V"": ""d"", ""W"": ""d""}",bcc,AlCuMnVW_bcc.cif
MnMoNbTaV,hea,prototype,,,,,medium,16,BCC_SQS,Mn;Mo;Nb;Ta;V,"{""Mn"": ""d"", ""Mo"": ""d"", ""Nb"": ""d"", ""Ta"": ""d"", ""V"": ""d""}",bcc,MnMoNbTaV_bcc.cif
MnMoNbVW,hea,prototype,,,,,medium,16,BCC_SQS,Mn;Mo;Nb;V;W,"{""Mn"": ""d"", ""Mo"": ""d"", ""Nb"": ""d"", ""V"": ""d"", ""W"": ""d""}",bcc,MnMoNbVW_bcc.cif
AlMnMoNbV,hea,prototype,,,,,medium,16,BCC_SQS,Al;Mn;Mo;Nb;V,"{""Al"": ""p"", ""Mn"": ""d"", ""Mo"": ""d"", ""Nb"": ""d"", ""V"": ""d""}",bcc,AlMnMoNbV_bcc.cif
MnNbTaVW,hea,prototype,,,,,medium,16,BCC_SQS,Mn;Nb;Ta;V;W,"{""Mn"": ""d"", ""Nb"": ""d"", ""Ta"": ""d"", ""V"": ""d"", ""W"": ""d""}",bcc,MnNbTaVW_bcc.cif
AlMnNbTaV,hea,prototype,,,,,medium,16,BCC_SQS,Al;Mn;Nb;Ta;V,"{""Al"": ""p"", ""Mn"": ""d"", ""Nb"": ""d"", ""Ta"": ""d"", ""V"": ""d""}",bcc,AlMnNbTaV_bcc.cif
AlMnNbVW,hea,prototype,,,,,medium,16,BCC_SQS,Al;Mn;Nb;V;W,"{""Al"": ""p"", ""Mn"": ""d"", ""Nb"": ""d"", ""V"": ""d"", ""W"": ""d""}",bcc,AlMnNbVW_bcc.cif
MnMoTaVW,hea,prototype,,,,,medium,16,BCC_SQS,Mn;Mo;Ta;V;W,"{""Mn"": ""d"", ""Mo"": ""d"", ""Ta"": ""d"", ""V"": ""d"", ""W"": ""d""}",bcc,MnMoTaVW_bcc.cif
AlMnMoTaV,hea,prototype,,,,,medium,16,BCC_SQS,Al;Mn;Mo;Ta;V,"{""Al"": ""p"", ""Mn"": ""d"", ""Mo"": ""d"", ""Ta"": ""d"", ""V"": ""d""}",bcc,AlMnMoTaV_bcc.cif
AlMnMoVW,hea,prototype,,,,,medium,16,BCC_SQS,Al;Mn;Mo;V;W,"{""Al"": ""p"", ""Mn"": ""d"", ""Mo"": ""d"", ""V"": ""d"", ""W"": ""d""}",bcc,AlMnMoVW_bcc.cif
AlMnTaVW,hea,prototype,,,,,medium,16,BCC_SQS,Al;Mn;Ta;V;W,"{""Al"": ""p"", ""Mn"": ""d"", ""Ta"": ""d"", ""V"": ""d"", ""W"": ""d""}",bcc,AlMnTaVW_bcc.cif
CoCuFeNiV,hea,prototype,,,,,high,32,FCC_SQS,Co;Cu;Fe;Ni;V,"{""Co"": ""d"", ""Cu"": ""d"", ""Fe"": ""d"", ""Ni"": ""d"", ""V"": ""d""}",fcc,CoCuFeNiV_fcc.cif
CoFeNbNiV,hea,prototype,,,,,low,16,BCC_SQS,Co;Fe;Nb;Ni;V,"{""Co"": ""d"", ""Fe"": ""d"", ""Nb"": ""d"", ""Ni"": ""d"", ""V"": ""d""}",bcc,CoFeNbNiV_bcc.cif
CoFeMoNiV,hea,prototype,,,,,low,16,BCC_SQS,Co;Fe;Mo;Ni;V,"{""Co"": ""d"", ""Fe"": ""d"", ""Mo"": ""d"", ""Ni"": ""d"", ""V"": ""d""}",bcc,CoFeMoNiV_bcc.cif
CoFeNiTaV,hea,prototype,,,,,low,16,BCC_SQS,Co;Fe;Ni;Ta;V,"{""Co"": ""d"", ""Fe"": ""d"", ""Ni"": ""d"", ""Ta"": ""d"", ""V"": ""d""}",bcc,CoFeNiTaV_bcc.cif
CoFeNiVW,hea,prototype,,,,,low,16,BCC_SQS,Co;Fe;Ni;V;W,"{""Co"": ""d"", ""Fe"": ""d"", ""Ni"": ""d"", ""V"": ""d"", ""W"": ""d""}",bcc,CoFeNiVW_bcc.cif
AlCoFeNiV,hea,prototype,,,,,low,16,BCC_SQS,Al;Co;Fe;Ni;V,"{""Al"": ""p"", ""Co"": ""d"", ""Fe"": ""d"", ""Ni"": ""d"", ""V"": ""d""}",bcc,AlCoFeNiV_bcc.cif
CoCuFeNbV,hea,prototype,,,,,low,16,BCC_SQS,Co;Cu;Fe;Nb;V,"{""Co"": ""d"", ""Cu"": ""d"", ""Fe"": ""d"", ""Nb"": ""d"", ""V"": ""d""}",bcc,CoCuFeNbV_bcc.cif
CoCuFeMoV,hea,prototype,,,,,low,16,BCC_SQS,Co;Cu;Fe;Mo;V,"{""Co"": ""d"", ""Cu"": ""d"", ""Fe"": ""d"", ""Mo"": ""d"", ""V"": ""d""}",bcc,CoCuFeMoV_bcc.cif
CoCuFeTaV,hea,prototype,,,,,low,16,BCC_SQS,Co;Cu;Fe;Ta;V,"{""Co"": ""d"", ""Cu"": ""d"", ""Fe"": ""d"", ""Ta"": ""d"", ""V"": ""d""}",bcc,CoCuFeTaV_bcc.cif
CoCuFeVW,hea,prototype,,,,,low,16,BCC_SQS,Co;Cu;Fe;V;W,"{""Co"": ""d"", ""Cu"": ""d"", ""Fe"": ""d"", ""V"": ""d"", ""W"": ""d""}",bcc,CoCuFeVW_bcc.cif
AlCoCuFeV,hea,prototype,,,,,low,16,BCC_SQS,Al;Co;Cu;Fe;V,"{""Al"": ""p"", ""Co"": ""d"", ""Cu"": ""d"", ""Fe"": ""d"", ""V"": ""d""}",bcc,AlCoCuFeV_bcc.cif
CoFeMoNbV,hea,prototype,,,,,low,16,BCC_SQS,Co;Fe;Mo;Nb;V,"{""Co"": ""d"", ""Fe"": ""d"", ""Mo"": ""d"", ""Nb"": ""d"", ""V"": ""d""}",bcc,CoFeMoNbV_bcc.cif
CoFeNbVW,hea,prototype,,,,,low,16,BCC_SQS,Co;Fe;Nb;V;W,"{""Co"": ""d"", ""Fe"": ""d"", ""Nb"": ""d"", ""V"": ""d"", ""W"": ""d""}",bcc,CoFeNbVW_bcc.cif
AlCoFeNbV,hea,prototype,,,,,low,16,BCC_SQS,Al;Co;Fe;Nb;V,"{""Al"": ""p"", ""Co"": ""d"", ""Fe"": ""d"", ""Nb"": ""d"", ""V"": ""d""}",bcc,AlCoFeNbV_bcc.cif
CoFeMoTaV,hea,prototype,,,,,low,16,BCC_SQS,Co;Fe;Mo;Ta;V,"{""Co"": ""d"", ""Fe"": ""d"", ""Mo"": ""d"", ""Ta"": ""d"", ""V"": ""d""}",bcc,CoFeMoTaV_bcc.cif
CoFeMoVW,hea,prototype,,,,,medium,16,BCC_SQS,Co;Fe;Mo;V;W,"{""Co"": ""d"", ""Fe"": ""d"", ""Mo"": ""d"", ""V"": ""d"", ""W"": ""d""}",bcc,CoFeMoVW_bcc.cif
AlCoFeMoV,hea,prototype,,,,,medium,16,BCC_SQS,Al;Co;Fe;Mo;V,"{""Al"": ""p"", ""Co"": ""d"", ""Fe"": ""d"", ""Mo"": ""d"", ""V"": ""d""}",bcc,AlCoFeMoV_bcc.cif
CoFeTaVW,hea,prototype,,,,,low,16,BCC_SQS,Co;Fe;Ta;V;W,"{""Co"": ""d"", ""Fe"": ""d"", ""Ta"": ""d"", ""V"": ""d"", ""W"": ""d""}",bcc,CoFeTaVW_bcc.cif
AlCoFeTaV,hea,prototype,,,,,low,16,BCC_SQS,Al;Co;Fe;Ta;V,"{""Al"": ""p"", ""Co"": ""d"", ""Fe"": ""d"", ""Ta"": ""d"", ""V"": ""d""}",bcc,AlCoFeTaV_bcc.cif
AlCoFeVW,hea,prototype,,,,,medium,16,BCC_SQS,Al;Co;Fe;V;W,"{""Al"": ""p"", ""Co"": ""d"", ""Fe"": ""d"", ""V"": ""d"", ""W"": ""d""}",bcc,AlCoFeVW_bcc.cif
CuFeNbNiV,hea,prototype,,,,,low,16,BCC_SQS,Cu;Fe;Nb;Ni;V,"{""Cu"": ""d"", ""Fe"": ""d"", ""Nb"": ""d"", ""Ni"": ""d"", ""V"": ""d""}",bcc,CuFeNbNiV_bcc.cif
CuFeMoNiV,hea,prototype,,,,,medium,32,FCC_SQS,Cu;Fe;Mo;Ni;V,"{""Cu"": ""d"", ""Fe"": ""d"", ""Mo"": ""d"", ""Ni"": ""d"", ""V"": ""d""}",fcc,CuFeMoNiV_fcc.cif
CuFeNiTaV,hea,prototype,,,,,low,16,BCC_SQS,Cu;Fe;Ni;Ta;V,"{""Cu"": ""d"", ""Fe"": ""d"", ""Ni"": ""d"", ""Ta"": ""d"", ""V"": ""d""}",bcc,CuFeNiTaV_bcc.cif
CuFeNiVW,hea,prototype,,,,,medium,32,FCC_SQS,Cu;Fe;Ni;V;W,"{""Cu"": ""d"", ""Fe"": ""d"", ""Ni"": ""d"", ""V"": ""d"", ""W"": ""d""}",fcc,CuFeNiVW_fcc.cif
AlCuFeNiV,hea,prototype,,,,,low,16,BCC_SQS,Al;Cu;Fe;Ni;V,"{""Al"": ""p"", ""Cu"": ""d"", ""Fe"": ""d"", ""Ni"": ""d"", ""V"": ""d""}",bcc,AlCuFeNiV_bcc.cif
FeMoNbNiV,hea,prototype,,,,,low,16,BCC_SQS,Fe;Mo;Nb;Ni;V,"{""Fe"": ""d"", ""Mo"": ""d"", ""Nb"": ""d"", ""Ni"": ""d"", ""V"": ""d""}",bcc,FeMoNbNiV_bcc.cif
FeNbNiVW,hea,prototype,,,,,low,16,BCC_SQS,Fe;Nb;Ni;V;W,"{""Fe"": ""d"", ""Nb"": ""d"", ""Ni"": ""d"", ""V"": ""d"", ""W"": ""d""}",bcc,FeNbNiVW_bcc.cif
AlFeNbNiV,hea,prototype,,,,,low,16,BCC_SQS,Al;Fe;Nb;Ni;V,"{""Al"": ""p"", ""Fe"": ""d"", ""Nb"": ""d"", ""Ni"": ""d"", ""V"": ""d""}",bcc,AlFeNbNiV_bcc.cif
FeMoNiTaV,hea,prototype,,,,,low,16,BCC_SQS,Fe;Mo;Ni;Ta;V,"{""Fe"": ""d"", ""Mo"": ""d"", ""Ni"": ""d"", ""Ta"": ""d"", ""V"": ""d""}",bcc,FeMoNiTaV_bcc.cif
FeMoNiVW,hea,prototype,,,,,low,16,BCC_SQS,Fe;Mo;Ni;V;W,"{""Fe"": ""d"", ""Mo"": ""d"", ""Ni"": ""d"", ""V"": ""d"", ""W"": ""d""}",bcc,FeMoNiVW_bcc.cif
AlFeMoNiV,hea,prototype,,,,,medium,16,BCC_SQS,Al;Fe;Mo;Ni;V,"{""Al"": ""p"", ""Fe"": ""d"", ""Mo"": ""d"", ""Ni"": ""d"", ""V"": ""d""}",bcc,AlFeMoNiV_bcc.cif
FeNiTaVW,hea,prototype,,,,,low,16,BCC_SQS,Fe;Ni;Ta;V;W,"{""Fe"": ""d"", ""Ni"": ""d"", ""Ta"": ""d"", ""V"": ""d"", ""W"": ""d""}",bcc,FeNiTaVW_bcc.cif
AlFeNiTaV,hea,prototype,,,,,low,16,BCC_SQS,Al;Fe;Ni;Ta;V,"{""Al"": ""p"", ""Fe"": ""d"", ""Ni"": ""d"", ""Ta"": ""d"", ""V"": ""d""}",bcc,AlFeNiTaV_bcc.cif
AlFeNiVW,hea,prototype,,,,,medium,16,BCC_SQS,Al;Fe;Ni;V;W,"{""Al"": ""p"", ""Fe"": ""d"", ""Ni"": ""d"", ""V"": ""d"", ""W"": ""d""}",bcc,AlFeNiVW_bcc.cif
CuFeMoNbV,hea,prototype,,,,,low,16,BCC_SQS,Cu;Fe;Mo;Nb;V,"{""Cu"": ""d"", ""Fe"": ""d"", ""Mo"": ""d"", ""Nb"": ""d"", ""V"": ""d""}",bcc,CuFeMoNbV_bcc.cif
CuFeNbTaV,hea,prototype,,,,,low,16,BCC_SQS,Cu;Fe;Nb;Ta;V,"{""Cu"": ""d"", ""Fe"": ""d"", ""Nb"": ""d"", ""Ta"": ""d"", ""V"": ""d""}",bcc,CuFeNbTaV_bcc.cif
CuFeNbVW,hea,prototype,,,,,low,16,BCC_SQS,Cu;Fe;Nb;V;W,"{""Cu"": ""d"", ""Fe"": ""d"", ""Nb"": ""d"", ""V"": ""d"", ""W"": ""d""}",bcc,CuFeNbVW_bcc.cif
AlCuFeNbV,hea,prototype,,,,,low,16,BCC_SQS,Al;Cu;Fe;Nb;V,"{""Al"": ""p"", ""Cu"": ""d"", ""Fe"": ""d"", ""Nb"": ""d"", ""V"": ""d""}",bcc,AlCuFeNbV_bcc.cif
CuFeMoTaV,hea,prototype,,,,,low,16,BCC_SQS,Cu;Fe;Mo;Ta;V,"{""Cu"": ""d"", ""Fe"": ""d"", ""Mo"": ""d"", ""Ta"": ""d"", ""V"": ""d""}",bcc,CuFeMoTaV_bcc.cif
CuFeMoVW,hea,prototype,,,,,low,16,BCC_SQS,Cu;Fe;Mo;V;W,"{""Cu"": ""d"", ""Fe"": ""d"", ""Mo"": ""d"", ""V"": ""d"", ""W"": ""d""}",bcc,CuFeMoVW_bcc.cif
AlCuFeMoV,hea,prototype,,,,,medium,16,BCC_SQS,Al;Cu;Fe;Mo;V,"{""Al"": ""p"", ""Cu"": ""d"", ""Fe"": ""d"", ""Mo"": ""d"", ""V"": ""d""}",bcc,AlCuFeMoV_bcc.cif
CuFeTaVW,hea,prototype,,,,,low,16,BCC_SQS,Cu;Fe;Ta;V;W,"{""Cu"": ""d"", ""Fe"": ""d"", ""Ta"": ""d"", ""V"": ""d"", ""W"": ""d""}",bcc,CuFeTaVW_bcc.cif
AlCuFeTaV,hea,prototype,,,,,low,16,BCC_SQS,Al;Cu;Fe;Ta;V,"{""Al"": ""p"", ""Cu"": ""d"", ""Fe"": ""d"", ""Ta"": ""d"", ""V"": ""d""}",bcc,AlCuFeTaV_bcc.cif
AlCuFeVW,hea,prototype,,,,,medium,16,BCC_SQS,Al;Cu;Fe;V;W,"{""Al"": ""p"", ""Cu"": ""d"", ""Fe"": ""d"", ""V"": ""d"", ""W"": ""d""}",bcc,AlCuFeVW_bcc.cif
FeMoNbTaV,hea,prototype,,,,,medium,16,BCC_SQS,Fe;Mo;Nb;Ta;V,"{""Fe"": ""d"", ""Mo"": ""d"", ""Nb"": ""d"", ""Ta"": ""d"", ""V"": ""d""}",bcc,FeMoNbTaV_bcc.cif
FeMoNbVW,hea,prototype,,,,,medium,16,BCC_SQS,Fe;Mo;Nb;V;W,"{""Fe"": ""d"", ""Mo"": ""d"", ""Nb"": ""d"", ""V"": ""d"", ""W"": ""d""}",bcc,FeMoNbVW_bcc.cif
AlFeMoNbV,hea,prototype,,,,,medium,16,BCC_SQS,Al;Fe;Mo;Nb;V,"{""Al"": ""p"", ""Fe"": ""d"", ""Mo"": ""d"", ""Nb"": ""d"", ""V"": ""d""}",bcc,AlFeMoNbV_bcc.cif
FeNbTaVW,hea,prototype,,,,,medium,16,BCC_SQS,Fe;Nb;Ta;V;W,"{""Fe"": ""d"", ""Nb"": ""d"", ""Ta"": ""d"", ""V"": ""d"", ""W"": ""d""}",bcc,FeNbTaVW_bcc.cif
AlFeNbTaV,hea,prototype,,,,,low,16,BCC_SQS,Al;Fe;Nb;Ta;V,"{""Al"": ""p"", ""Fe"": ""d"", ""Nb"": ""d"", ""Ta"": ""d"", ""V"": ""d""}",bcc,AlFeNbTaV_bcc.cif
AlFeNbVW,hea,prototype,,,,,medium,16,BCC_SQS,Al;Fe;Nb;V;W,"{""Al"": ""p"", ""Fe"": ""d"", ""Nb"": ""d"", ""V"": ""d"", ""W"": ""d""}",bcc,AlFeNbVW_bcc.cif
FeMoTaVW,hea,prototype,,,,,medium,16,BCC_SQS,Fe;Mo;Ta;V;W,"{""Fe"": ""d"", ""Mo"": ""d"", ""Ta"": ""d"", ""V"": ""d"", ""W"": ""d""}",bcc,FeMoTaVW_bcc.cif
AlFeMoTaV,hea,prototype,,,,,medium,16,BCC_SQS,Al;Fe;Mo;Ta;V,"{""Al"": ""p"", ""Fe"": ""d"", ""Mo"": ""d"", ""Ta"": ""d"", ""V"": ""d""}",bcc,AlFeMoTaV_bcc.cif
AlFeMoVW,hea,prototype,,,,,medium,16,BCC_SQS,Al;Fe;Mo;V;W,"{""Al"": ""p"", ""Fe"": ""d"", ""Mo"": ""d"", ""V"": ""d"", ""W"": ""d""}",bcc,AlFeMoVW_bcc.cif
AlFeTaVW,hea,prototype,,,,,medium,16,BCC_SQS,Al;Fe;Ta;V;W,"{""Al"": ""p"", ""Fe"": ""d"", ""Ta"": ""d"", ""V"": ""d"", ""W"": ""d""}",bcc,AlFeTaVW_bcc.cif
CoCuNbNiV,hea,prototype,,,,,low,32,FCC_SQS,Co;Cu;Nb;Ni;V,"{""Co"": ""d"", ""Cu"": ""d"", ""Nb"": ""d"", ""Ni"": ""d"", ""V"": ""d""}",fcc,CoCuNbNiV_fcc.cif
CoCuMoNiV,hea,prototype,,,,,medium,32,FCC_SQS,Co;Cu;Mo;Ni;V,"{""Co"": ""d"", ""Cu"": ""d"", ""Mo"": ""d"", ""Ni"": ""d"", ""V"": ""d""}",fcc,CoCuMoNiV_fcc.cif
CoCuNiTaV,hea,prototype,,,,,low,32,FCC_SQS,Co;Cu;Ni;Ta;V,"{""Co"": ""d"", ""Cu"": ""d"", ""Ni"": ""d"", ""Ta"": ""d"", ""V"": ""d""}",fcc,CoCuNiTaV_fcc.cif
CoCuNiVW,hea,prototype,,,,,medium,32,FCC_SQS,Co;Cu;Ni;V;W,"{""Co"": ""d"", ""Cu"": ""d"", ""Ni"": ""d"", ""V"": ""d"", ""W"": ""d""}",fcc,CoCuNiVW_fcc.cif
