formula,class,sg,a,n_atoms_cell,t_factor,mu_factor,vec,delta_percent,predicted_phase,confidence,elements,ang_mom
CrCuFeNbNi,hea,FCC_SQS,3.726,32,,,8.0,6.09,fcc,low,Cr;Cu;Fe;Nb;Ni,"{""Cr"": ""d"", ""Cu"": ""d"", ""Fe"": ""d"", ""Nb"": ""d"", ""Ni"": ""d""}"
CrCuFeMoNi,hea,FCC_SQS,3.686,32,,,8.2,4.04,fcc,medium,Cr;Cu;Fe;Mo;Ni,"{""Cr"": ""d"", ""Cu"": ""d"", ""Fe"": ""d"", ""Mo"": ""d"", ""Ni"": ""d""}"
CrCuFeNiTa,hea,FCC_SQS,3.726,32,,,8.0,6.09,fcc,low,Cr;Cu;Fe;Ni;Ta,"{""Cr"": ""d"", ""Cu"": ""d"", ""Fe"": ""d"", ""Ni"": ""d"", ""Ta"": ""d""}"
CrCuFeNiW,hea,FCC_SQS,3.688,32,,,8.2,4.04,fcc,medium,Cr;Cu;Fe;Ni;W,"{""Cr"": ""d"", ""Cu"": ""d"", ""Fe"": ""d"", ""Ni"": ""d"", ""W"": ""d""}"
AlCrCuFeNi,hea,BCC_SQS,2.964,16,,,7.6,5.21,mixed,low,Al;Cr;Cu;Fe;Ni,"{""Al"": ""p"", ""Cr"": ""d"", ""Cu"": ""d"", ""Fe"": ""d"", ""Ni"": ""d""}"
CrFeMoNbNi,hea,BCC_SQS,3.002,16,,,7.0,6.39,mixed,low,Cr;Fe;Mo;Nb;Ni,"{""Cr"": ""d"", ""Fe"": ""d"", ""Mo"": ""d"", ""Nb"": ""d"", ""Ni"": ""d""}"
CrFeNbNiW,hea,BCC_SQS,3.004,16,,,7.0,6.39,mixed,low,Cr;Fe;Nb;Ni;W,"{""Cr"": ""d"", ""Fe"": ""d"", ""Nb"": ""d"", ""Ni"": ""d"", ""W"": ""d""}"
CrFeMoNiTa,hea,BCC_SQS,3.002,16,,,7.0,6.39,mixed,low,Cr;Fe;Mo;Ni;Ta,"{""Cr"": ""d"", ""Fe"": ""d"", ""Mo"": ""d"", ""Ni"": ""d"", ""Ta"": ""d""}"
CrFeMoNiW,hea,BCC_SQS,2.974,16,,,7.2,4.95,mixed,low,Cr;Fe;Mo;Ni;W,"{""Cr"": ""d"", ""Fe"": ""d"", ""Mo"": ""d"", ""Ni"": ""d"", ""W"": ""d""}"
AlCrFeMoNi,hea,BCC_SQS,3.004,16,,,6.6,5.73,bcc,low,Al;Cr;Fe;Mo;Ni,"{""Al"": ""p"", ""Cr"": ""d"", ""Fe"": ""d"", ""Mo"": ""d"", ""Ni"": ""d""}"
CrFeNiTaW,hea,BCC_SQS,3.004,16,,,7.0,6.39,mixed,low,Cr;Fe;Ni;Ta;W,"{""Cr"": ""d"", ""Fe"": ""d"", ""Ni"": ""d"", ""Ta"": ""d"", ""W"": ""d""}"
AlCrFeNiW,hea,BCC_SQS,3.006,16,,,6.6,5.73,bcc,low,Al;Cr;Fe;Ni;W,"{""Al"": ""p"", ""Cr"": ""d"", ""Fe"": ""d"", ""Ni"": ""d"", ""W"": ""d""}"
CrCuFeMoNb,hea,BCC_SQS,3.03,16,,,7.2,5.84,mixed,low,Cr;Cu;Fe;Mo;Nb,"{""Cr"": ""d"", ""Cu"": ""d"", ""Fe"": ""d"", ""Mo"": ""d"", ""Nb"": ""d""}"
CrCuFeNbW,hea,BCC_SQS,3.032,16,,,7.2,5.84,mixed,low,Cr;Cu;Fe;Nb;W,"{""Cr"": ""d"", ""Cu"": ""d"", ""Fe"": ""d"", ""Nb"": ""d"", ""W"": ""d""}"
AlCrCuFeNb,hea,BCC_SQS,3.062,16,,,6.6,6.33,bcc,low,Al;Cr;Cu;Fe;Nb,"{""Al"": ""p"", ""Cr"": ""d"", ""Cu"": ""d"", ""Fe"": ""d"", ""Nb"": ""d""}"
CrCuFeMoTa,hea,BCC_SQS,3.03,16,,,7.2,5.84,mixed,low,Cr;Cu;Fe;Mo;Ta,"{""Cr"": ""d"", ""Cu"": ""d"", ""Fe"": ""d"", ""Mo"": ""d"", ""Ta"": ""d""}"
CrCuFeMoW,hea,BCC_SQS,3.002,16,,,7.4,4.37,mixed,low,Cr;Cu;Fe;Mo;W,"{""Cr"": ""d"", ""Cu"": ""d"", ""Fe"": ""d"", ""Mo"": ""d"", ""W"": ""d""}"
AlCrCuFeMo,hea,BCC_SQS,3.032,16,,,6.8,5.16,bcc,medium,Al;Cr;Cu;Fe;Mo,"{""Al"": ""p"", ""Cr"": ""d"", ""Cu"": ""d"", ""Fe"": ""d"", ""Mo"": ""d""}"
CrCuFeTaW,hea,BCC_SQS,3.032,16,,,7.2,5.84,mixed,low,Cr;Cu;Fe;Ta;W,"{""Cr"": ""d"", ""Cu"": ""d"", ""Fe"": ""d"", ""Ta"": ""d"", ""W"": ""d""}"
AlCrCuFeTa,hea,BCC_SQS,3.062,16,,,6.6,6.33,bcc,low,Al;Cr;Cu;Fe;Ta,"{""Al"": ""p"", ""Cr"": ""d"", ""Cu"": ""d"", ""Fe"": ""d"", ""Ta"": ""d""}"
AlCrCuFeW,hea,BCC_SQS,3.034,16,,,6.8,5.16,bcc,medium,Al;Cr;Cu;Fe;W,"{""Al"": ""p"", ""Cr"": ""d"", ""Cu"": ""d"", ""Fe"": ""d"", ""W"": ""d""}"
CrFeMoNbTa,hea,BCC_SQS,3.1,16,,,6.0,6.26,bcc,low,Cr;Fe;Mo;Nb;Ta,"{""Cr"": ""d"", ""Fe"": ""d"", ""Mo"": ""d"", ""Nb"": ""d"", ""Ta"": ""d""}"
CrFeMoNbW,hea,BCC_SQS,3.072,16,,,6.2,5.53,bcc,low,Cr;Fe;Mo;Nb;W,"{""Cr"": ""d"", ""Fe"": ""d"", ""Mo"": ""d"", ""Nb"": ""d"", ""W"": ""d""}"
AlCrFeMoNb,hea,BCC_SQS,3.102,16,,,5.6,5.88,bcc,low,Al;Cr;Fe;Mo;Nb,"{""Al"": ""p"", ""Cr"": ""d"", ""Fe"": ""d"", ""Mo"": ""d"", ""Nb"": ""d""}"
CrFeNbTaW,hea,BCC_SQS,3.102,16,,,6.0,6.26,bcc,low,Cr;Fe;Nb;Ta;W,"{""Cr"": ""d"", ""Fe"": ""d"", ""Nb"": ""d"", ""Ta"": ""d"", ""W"": ""d""}"
AlCrFeNbTa,hea,BCC_SQS,3.132,16,,,5.4,6.46,bcc,low,Al;Cr;Fe;Nb;Ta,"{""Al"": ""p"", ""Cr"": ""d"", ""Fe"": ""d"", ""Nb"": ""d"", ""Ta"": ""d""}"
AlCrFeNbW,hea,BCC_SQS,3.104,16,,,5.6,5.88,bcc,low,Al;Cr;Fe;Nb;W,"{""Al"": ""p"", ""Cr"": ""d"", ""Fe"": ""d"", ""Nb"": ""d"", ""W"": ""d""}"
CrFeMoTaW,hea,BCC_SQS,3.072,16,,,6.2,5.53,bcc,low,Cr;Fe;Mo;Ta;W,"{""Cr"": ""d"", ""Fe"": ""d"", ""Mo"": ""d"", ""Ta"": ""d"", ""W"": ""d""}"
AlCrFeMoTa,hea,BCC_SQS,3.102,16,,,5.6,5.88,bcc,low,Al;Cr;Fe;Mo;Ta,"{""Al"": ""p"", ""Cr"": ""d"", ""Fe"": ""d"", ""Mo"": ""d"", ""Ta"": ""d""}"
AlCrFeMoW,hea,BCC_SQS,3.074,16,,,5.8,4.98,bcc,medium,Al;Cr;Fe;Mo;W,"{""Al"": ""p"", ""Cr"": ""d"", ""Fe"": ""d"", ""Mo"": ""d"", ""W"": ""d""}"
AlCrFeTaW,hea,BCC_SQS,3.104,16,,,5.6,5.88,bcc,low,Al;Cr;Fe;Ta;W,"{""Al"": ""p"", ""Cr"": ""d"", ""Fe"": ""d"", ""Ta"": ""d"", ""W"": ""d""}"
CoCrCuNbNi,hea,FCC_SQS,3.704,32,,,8.2,6.19,fcc,low,Co;Cr;Cu;Nb;Ni,"{""Co"": ""d"", ""Cr"": ""d"", ""Cu"": ""d"", ""Nb"": ""d"", ""Ni"": ""d""}"
CoCrCuMoNi,hea,FCC_SQS,3.664,32,,,8.4,4.15,fcc,medium,Co;Cr;Cu;Mo;Ni,"{""Co"": ""d"", ""Cr"": ""d"", ""Cu"": ""d"", ""Mo"": ""d"", ""Ni"": ""d""}"
CoCrCuNiTa,hea,FCC_SQS,3.704,32,,,8.2,6.19,fcc,low,Co;Cr;Cu;Ni;Ta,"{""Co"": ""d"", ""Cr"": ""d"", ""Cu"": ""d"", ""Ni"": ""d"", ""Ta"": ""d""}"
CoCrCuNiW,hea,FCC_SQS,3.666,32,,,8.4,4.15,fcc,medium,Co;Cr;Cu;Ni;W,"{""Co"": ""d"", ""Cr"": ""d"", ""Cu"": ""d"", ""Ni"": ""d"", ""W"": ""d""}"
AlCoCrCuNi,hea,BCC_SQS,2.954,16,,,7.8,5.31,mixed,low,Al;Co;Cr;Cu;Ni,"{""Al"": ""p"", ""Co"": ""d"", ""Cr"": ""d"", ""Cu"": ""d"", ""Ni"": ""d""}"
CoCrMoNbNi,hea,BCC_SQS,2.992,16,,,7.2,6.53,mixed,low,Co;Cr;Mo;Nb;Ni,"{""Co"": ""d"", ""Cr"": ""d"", ""Mo"": ""d"", ""Nb"": ""d"", ""Ni"": ""d""}"
CoCrNbNiW,hea,BCC_SQS,2.994,16,,,7.2,6.53,mixed,low,Co;Cr;Nb;Ni;W,"{""Co"": ""d"", ""Cr"": ""d"", ""Nb"": ""d"", ""Ni"": ""d"", ""W"": ""d""}"
CoCrMoNiTa,hea,BCC_SQS,2.992,16,,,7.2,6.53,mixed,low,Co;Cr;Mo;Ni;Ta,"{""Co"": ""d"", ""Cr"": ""d"", ""Mo"": ""d"", ""Ni"": ""d"", ""Ta"": ""d""}"
CoCrMoNiW,hea,BCC_SQS,2.964,16,,,7.4,5.09,mixed,low,Co;Cr;Mo;Ni;W,"{""Co"": ""d"", ""Cr"": ""d"", ""Mo"": ""d"", ""Ni"": ""d"", ""W"": ""d""}"
AlCoCrMoNi,hea,BCC_SQS,2.994,16,,,6.8,5.87,bcc,low,Al;Co;Cr;Mo;Ni,"{""Al"": ""p"", ""Co"": ""d"", ""Cr"": ""d"", ""Mo"": ""d"", ""Ni"": ""d""}"
CoCrNiTaW,hea,BCC_SQS,2.994,16,,,7.2,6.53,mixed,low,Co;Cr;Ni;Ta;W,"{""Co"": ""d"", ""Cr"": ""d"", ""Ni"": ""d"", ""Ta"": ""d"", ""W"": ""d""}"
AlCoCrNiW,hea,BCC_SQS,2.996,16,,,6.8,5.87,bcc,low,Al;Co;Cr;Ni;W,"{""Al"": ""p"", ""Co"": ""d"", ""Cr"": ""d"", ""Ni"": ""d"", ""W"": ""d""}"
CoCrCuMoNb,hea,BCC_SQS,3.02,16,,,7.4,5.99,mixed,low,Co;Cr;Cu;Mo;Nb,"{""Co"": ""d"", ""Cr"": ""d"", ""Cu"": ""d"", ""Mo"": ""d"", ""Nb"": ""d""}"
CoCrCuNbW,hea,BCC_SQS,3.022,16,,,7.4,5.99,mixed,low,Co;Cr;Cu;Nb;W,"{""Co"": ""d"", ""Cr"": ""d"", ""Cu"": ""d"", ""Nb"": ""d"", ""W"": ""d""}"
AlCoCrCuNb,hea,BCC_SQS,3.052,16,,,6.8,6.49,bcc,low,Al;Co;Cr;Cu;Nb,"{""Al"": ""p"", ""Co"": ""d"", ""Cr"": ""d"", ""Cu"": ""d"", ""Nb"": ""d""}"
CoCrCuMoTa,hea,BCC_SQS,3.02,16,,,7.4,5.99,mixed,low,Co;Cr;Cu;Mo;Ta,"{""Co"": ""d"", ""Cr"": ""d"", ""Cu"": ""d"", ""Mo"": ""d"", ""Ta"": ""d""}"
CoCrCuMoW,hea,BCC_SQS,2.992,16,,,7.6,4.54,mixed,low,Co;Cr;Cu;Mo;W,"{""Co"": ""d"", ""Cr"": ""d"", ""Cu"": ""d"", ""Mo"": ""d"", ""W"": ""d""}"
AlCoCrCuMo,hea,BCC_SQS,3.022,16,,,7.0,5.32,mixed,low,Al;Co;Cr;Cu;Mo,"{""Al"": ""p"", ""Co"": ""d"", ""Cr"": ""d"", ""Cu"": ""d"", ""Mo"": ""d""}"
CoCrCuTaW,hea,BCC_SQS,3.022,16,,,7.4,5.99,mixed,low,Co;Cr;Cu;Ta;W,"{""Co"": ""d"", ""Cr"": ""d"", ""Cu"": ""d"", ""Ta"": ""d"", ""W"": ""d""}"
AlCoCrCuTa,hea,BCC_SQS,3.052,16,,,6.8,6.49,bcc,low,Al;Co;Cr;Cu;Ta,"{""Al"": ""p"", ""Co"": ""d"", ""Cr"": ""d"", ""Cu"": ""d"", ""Ta"": ""d""}"
AlCoCrCuW,hea,BCC_SQS,3.024,16,,,7.0,5.32,mixed,low,Al;Co;Cr;Cu;W,"{""Al"": ""p"", ""Co"": ""d"", ""Cr"": ""d"", ""Cu"": ""d"", ""W"": ""d""}"
CoCrMoNbTa,hea,BCC_SQS,3.09,16,,,6.2,6.46,bcc,low,Co;Cr;Mo;Nb;Ta,"{""Co"": ""d"", ""Cr"": ""d"", ""Mo"": ""d"", ""Nb"": ""d"", ""Ta"": ""d""}"
CoCrMoNbW,hea,BCC_SQS,3.062,16,,,6.4,5.73,bcc,low,Co;Cr;Mo;Nb;W,"{""Co"": ""d"", ""Cr"": ""d"", ""Mo"": ""d"", ""Nb"": ""d"", ""W"": ""d""}"
AlCoCrMoNb,hea,BCC_SQS,3.092,16,,,5.8,6.08,bcc,low,Al;Co;Cr;Mo;Nb,"{""Al"": ""p"", ""Co"": ""d"", ""Cr"": ""d"", ""Mo"": ""d"", ""Nb"": ""d""}"
CoCrNbTaW,hea,BCC_SQS,3.092,16,,,6.2,6.46,bcc,low,Co;Cr;Nb;Ta;W,"{""Co"": ""d"", ""Cr"": ""d"", ""Nb"": ""d"", ""Ta"": ""d"", ""W"": ""d""}"
AlCoCrNbW,hea,BCC_SQS,3.094,16,,,5.8,6.08,bcc,low,Al;Co;Cr;Nb;W,"{""Al"": ""p"", ""Co"": ""d"", ""Cr"": ""d"", ""Nb"": ""d"", ""W"": ""d""}"
CoCrMoTaW,hea,BCC_SQS,3.062,16,,,6.4,5.73,bcc,low,Co;Cr;Mo;Ta;W,"{""Co"": ""d"", ""Cr"": ""d"", ""Mo"": ""d"", ""Ta"": ""d"", ""W"": ""d""}"
AlCoCrMoTa,hea,BCC_SQS,3.092,16,,,5.8,6.08,bcc,low,Al;Co;Cr;Mo;Ta,"{""Al"": ""p"", ""Co"": ""d"", ""Cr"": ""d"", ""Mo"": ""d"", ""Ta"": ""d""}"
AlCoCrMoW,hea,BCC_SQS,3.064,16,,,6.0,5.19,bcc,medium,Al;Co;Cr;Mo;W,"{""Al"": ""p"", ""Co"": ""d"", ""Cr"": ""d"", ""Mo"": ""d"", ""W"": ""d""}"
AlCoCrTaW,hea,BCC_SQS,3.094,16,,,5.8,6.08,bcc,low,Al;Co;Cr;Ta;W,"{""Al"": ""p"", ""Co"": ""d"", ""Cr"": ""d"", ""Ta"": ""d"", ""W"": ""d""}"
CrCuMoNbNi,hea,BCC_SQS,3.018,16,,,7.6,6.16,mixed,low,Cr;Cu;Mo;Nb;Ni,"{""Cr"": ""d"", ""Cu"": ""d"", ""Mo"": ""d"", ""Nb"": ""d"", ""Ni"": ""d""}"
CrCuNbNiW,hea,BCC_SQS,3.02,16,,,7.6,6.16,mixed,low,Cr;Cu;Nb;Ni;W,"{""Cr"": ""d"", ""Cu"": ""d"", ""Nb"": ""d"", ""Ni"": ""d"", ""W"": ""d""}"
CrCuMoNiTa,hea,BCC_SQS,3.018,16,,,7.6,6.16,mixed,low,Cr;Cu;Mo;Ni;Ta,"{""Cr"": ""d"", ""Cu"": ""d"", ""Mo"": ""d"", ""Ni"": ""d"", ""Ta"": ""d""}"
CrCuMoNiW,hea,BCC_SQS,2.99,16,,,7.8,4.72,mixed,low,Cr;Cu;Mo;Ni;W,"{""Cr"": ""d"", ""Cu"": ""d"", ""Mo"": ""d"", ""Ni"": ""d"", ""W"": ""d""}"
AlCrCuMoNi,hea,BCC_SQS,3.02,16,,,7.2,5.5,mixed,low,Al;Cr;Cu;Mo;Ni,"{""Al"": ""p"", ""Cr"": ""d"", ""Cu"": ""d"", ""Mo"": ""d"", ""Ni"": ""d""}"
CrCuNiTaW,hea,BCC_SQS,3.02,16,,,7.6,6.16,mixed,low,Cr;Cu;Ni;Ta;W,"{""Cr"": ""d"", ""Cu"": ""d"", ""Ni"": ""d"", ""Ta"": ""d"", ""W"": ""d""}"
AlCrCuNiW,hea,BCC_SQS,3.022,16,,,7.2,5.5,mixed,low,Al;Cr;Cu;Ni;W,"{""Al"": ""p"", ""Cr"": ""d"", ""Cu"": ""d"", ""Ni"": ""d"", ""W"": ""d""}"
CrMoNbNiW,hea,BCC_SQS,3.06,16,,,6.6,5.94,bcc,low,Cr;Mo;Nb;Ni;W,"{""Cr"": ""d"", ""Mo"": ""d"", ""Nb"": ""d"", ""Ni"": ""d"", ""W"": ""d""}"
AlCrMoNbNi,hea,BCC_SQS,3.09,16,,,6.0,6.29,bcc,low,Al;Cr;Mo;Nb;Ni,"{""Al"": ""p"", ""Cr"": ""d"", ""Mo"": ""d"", ""Nb"": ""d"", ""Ni"": ""d""}"
AlCrNbNiW,hea,BCC_SQS,3.092,16,,,6.0,6.29,bcc,low,Al;Cr;Nb;Ni;W,"{""Al"": ""p"", ""Cr"": ""d"", ""Nb"": ""d"", ""Ni"": ""d"", ""W"": ""d""}"
CrMoNiTaW,hea,BCC_SQS,3.06,16,,,6.6,5.94,bcc,low,Cr;Mo;Ni;Ta;W,"{""Cr"": ""d"", ""Mo"": ""d"", ""Ni"": ""d"", ""Ta"": ""d"", ""W"": ""d""}"
AlCrMoNiTa,hea,BCC_SQS,3.09,16,,,6.0,6.29,bcc,low,Al;Cr;Mo;Ni;Ta,"{""Al"": ""p"", ""Cr"": ""d"", ""Mo"": ""d"", ""Ni"": ""d"", ""Ta"": ""d""}"
AlCrMoNiW,hea,BCC_SQS,3.062,16,,,6.2,5.41,bcc,medium,Al;Cr;Mo;Ni;W,"{""Al"": ""p"", ""Cr"": ""d"", ""Mo"": ""d"", ""Ni"": ""d"", ""W"": ""d""}"
AlCrNiTaW,hea,BCC_SQS,3.092,16,,,6.0,6.29,bcc,low,Al;Cr;Ni;Ta;W,"{""Al"": ""p"", ""Cr"": ""d"", ""Ni"": ""d"", ""Ta"": ""d"", ""W"": ""d""}"
CrCuMoNbTa,hea,BCC_SQS,3.116,16,,,6.6,5.89,bcc,low,Cr;Cu;Mo;Nb;Ta,"{""Cr"": ""d"", ""Cu"": ""d"", ""Mo"": ""d"", ""Nb"": ""d"", ""Ta"": ""d""}"
CrCuMoNbW,hea,BCC_SQS,3.088,16,,,6.8,5.16,bcc,medium,Cr;Cu;Mo;Nb;W,"{""Cr"": ""d"", ""Cu"": ""d"", ""Mo"": ""d"", ""Nb"": ""d"", ""W"": ""d""}"
AlCrCuMoNb,hea,BCC_SQS,3.118,16,,,6.2,5.5,bcc,medium,Al;Cr;Cu;Mo;Nb,"{""Al"": ""p"", ""Cr"": ""d"", ""Cu"": ""d"", ""Mo"": ""d"", ""Nb"": ""d""}"
CrCuNbTaW,hea,BCC_SQS,3.118,16,,,6.6,5.89,bcc,low,Cr;Cu;Nb;Ta;W,"{""Cr"": ""d"", ""Cu"": ""d"", ""Nb"": ""d"", ""Ta"": ""d"", ""W"": ""d""}"
AlCrCuNbTa,hea,BCC_SQS,3.148,16,,,6.0,6.08,bcc,low,Al;Cr;Cu;Nb;Ta,"{""Al"": ""p"", ""Cr"": ""d"", ""Cu"": ""d"", ""Nb"": ""d"", ""Ta"": ""d""}"
AlCrCuNbW,hea,BCC_SQS,3.12,16,,,6.2,5.5,bcc,medium,Al;Cr;Cu;Nb;W,"{""Al"": ""p"", ""Cr"": ""d"", ""Cu"": ""d"", ""Nb"": ""d"", ""W"": ""d""}"
CrCuMoTaW,hea,BCC_SQS,3.088,16,,,6.8,5.16,bcc,medium,Cr;Cu;Mo;Ta;W,"{""Cr"": ""d"", ""Cu"": ""d"", ""Mo"": ""d"", ""Ta"": ""d"", ""W"": ""d""}"
AlCrCuMoTa,hea,BCC_SQS,3.118,16,,,6.2,5.5,bcc,medium,Al;Cr;Cu;Mo;Ta,"{""Al"": ""p"", ""Cr"": ""d"", ""Cu"": ""d"", ""Mo"": ""d"", ""Ta"": ""d""}"
AlCrCuMoW,hea,BCC_SQS,3.09,16,,,6.4,4.59,bcc,medium,Al;Cr;Cu;Mo;W,"{""Al"": ""p"", ""Cr"": ""d"", ""Cu"": ""d"", ""Mo"": ""d"", ""W"": ""d""}"
AlCrCuTaW,hea,BCC_SQS,3.12,16,,,6.2,5.5,bcc,medium,Al;Cr;Cu;Ta;W,"{""Al"": ""p"", ""Cr"": ""d"", ""Cu"": ""d"", ""Ta"": ""d"", ""W"": ""d""}"
CrMoNbTaW,hea,BCC_SQS,3.158,16,,,5.6,4.72,bcc,medium,Cr;Mo;Nb;Ta;W,"{""Cr"": ""d"", ""Mo"": ""d"", ""Nb"": ""d"", ""Ta"": ""d"", ""W"": ""d""}"
AlCrMoNbTa,hea,BCC_SQS,3.188,16,,,5.0,4.78,bcc,medium,Al;Cr;Mo;Nb;Ta,"{""Al"": ""p"", ""Cr"": ""d"", ""Mo"": ""d"", ""Nb"": ""d"", ""Ta"": ""d""}"
AlCrMoNbW,hea,BCC_SQS,3.16,16,,,5.2,4.39,bcc,medium,Al;Cr;Mo;Nb;W,"{""Al"": ""p"", ""Cr"": ""d"", ""Mo"": ""d"", ""Nb"": ""d"", ""W"": ""d""}"
AlCrNbTaW,hea,BCC_SQS,3.19,16,,,5.0,4.78,bcc,medium,Al;Cr;Nb;Ta;W,"{""Al"": ""p"", ""Cr"": ""d"", ""Nb"": ""d"", ""Ta"": ""d"", ""W"": ""d""}"
AlCrMoTaW,hea,BCC_SQS,3.16,16,,,5.2,4.39,bcc,medium,Al;Cr;Mo;Ta;W,"{""Al"": ""p"", ""Cr"": ""d"", ""Mo"": ""d"", ""Ta"": ""d"", ""W"": ""d""}"
CoCuFeMnNi,hea,FCC_SQS,3.59,32,,,9.0,1.12,fcc,high,Co;Cu;Fe;Mn;Ni,"{""Co"": ""d"", ""Cu"": ""d"", ""Fe"": ""d"", ""Mn"": ""d"", ""Ni"": ""d""}"
CoFeMnNbNi,hea,BCC_SQS,2.934,16,,,7.8,6.37,mixed,low,Co;Fe;Mn;Nb;Ni,"{""Co"": ""d"", ""Fe"": ""d"", ""Mn"": ""d"", ""Nb"": ""d"", ""Ni"": ""d""}"
CoFeMnMoNi,hea,FCC_SQS,3.662,32,,,8.0,4.28,fcc,medium,Co;Fe;Mn;Mo;Ni,"{""Co"": ""d"", ""Fe"": ""d"", ""Mn"": ""d"", ""Mo"": ""d"", ""Ni"": ""d""}"
CoFeMnNiTa,hea,BCC_SQS,2.934,16,,,7.8,6.37,mixed,low,Co;Fe;Mn;Ni;Ta,"{""Co"": ""d"", ""Fe"": ""d"", ""Mn"": ""d"", ""Ni"": ""d"", ""Ta"": ""d""}"
CoFeMnNiW,hea,FCC_SQS,3.664,32,,,8.0,4.28,fcc,medium,Co;Fe;Mn;Ni;W,"{""Co"": ""d"", ""Fe"": ""d"", ""Mn"": ""d"", ""Ni"": ""d"", ""W"": ""d""}"
AlCoFeMnNi,hea,BCC_SQS,2.936,16,,,7.4,5.48,mixed,low,Al;Co;Fe;Mn;Ni,"{""Al"": ""p"", ""Co"": ""d"", ""Fe"": ""d"", ""Mn"": ""d"", ""Ni"": ""d""}"
CoCuFeMnNb,hea,FCC_SQS,3.72,32,,,8.0,6.03,fcc,low,Co;Cu;Fe;Mn;Nb,"{""Co"": ""d"", ""Cu"": ""d"", ""Fe"": ""d"", ""Mn"": ""d"", ""Nb"": ""d""}"
CoCuFeMnMo,hea,FCC_SQS,3.68,32,,,8.2,3.95,fcc,high,Co;Cu;Fe;Mn;Mo,"{""Co"": ""d"", ""Cu"": ""d"", ""Fe"": ""d"", ""Mn"": ""d"", ""Mo"": ""d""}"
CoCuFeMnTa,hea,FCC_SQS,3.72,32,,,8.0,6.03,fcc,low,Co;Cu;Fe;Mn;Ta,"{""Co"": ""d"", ""Cu"": ""d"", ""Fe"": ""d"", ""Mn"": ""d"", ""Ta"": ""d""}"
CoCuFeMnW,hea,FCC_SQS,3.682,32,,,8.2,3.95,fcc,high,Co;Cu;Fe;Mn;W,"{""Co"": ""d"", ""Cu"": ""d"", ""Fe"": ""d"", ""Mn"": ""d"", ""W"": ""d""}"
AlCoCuFeMn,hea,BCC_SQS,2.964,16,,,7.6,5.14,mixed,low,Al;Co;Cu;Fe;Mn,"{""Al"": ""p"", ""Co"": ""d"", ""Cu"": ""d"", ""Fe"": ""d"", ""Mn"": ""d""}"
CoFeMnMoNb,hea,BCC_SQS,3.002,16,,,7.0,6.34,mixed,low,Co;Fe;Mn;Mo;Nb,"{""Co"": ""d"", ""Fe"": ""d"", ""Mn"": ""d"", ""Mo"": ""d"", ""Nb"": ""d""}"
CoFeMnNbW,hea,BCC_SQS,3.004,16,,,7.0,6.34,mixed,low,Co;Fe;Mn;Nb;W,"{""Co"": ""d"", ""Fe"": ""d"", ""Mn"": ""d"", ""Nb"": ""d"", ""W"": ""d""}"
CoFeMnMoTa,hea,BCC_SQS,3.002,16,,,7.0,6.34,mixed,low,Co;Fe;Mn;Mo;Ta,"{""Co"": ""d"", ""Fe"": ""d"", ""Mn"": ""d"", ""Mo"": ""d"", ""Ta"": ""d""}"
CoFeMnMoW,hea,BCC_SQS,2.974,16,,,7.2,4.88,mixed,low,Co;Fe;Mn;Mo;W,"{""Co"": ""d"", ""Fe"": ""d"", ""Mn"": ""d"", ""Mo"": ""d"", ""W"": ""d""}"
AlCoFeMnMo,hea,BCC_SQS,3.004,16,,,6.6,5.67,bcc,low,Al;Co;Fe;Mn;Mo,"{""Al"": ""p"", ""Co"": ""d"", ""Fe"": ""d"", ""Mn"": ""d"", ""Mo"": ""d""}"
CoFeMnTaW,hea,BCC_SQS,3.004,16,,,7.0,6.34,mixed,low,Co;Fe;Mn;Ta;W,"{""Co"": ""d"", ""Fe"": ""d"", ""Mn"": ""d"", ""Ta"": ""d"", ""W"": ""d""}"
AlCoFeMnW,hea,BCC_SQS,3.006,16,,,6.6,5.67,bcc,low,Al;Co;Fe;Mn;W,"{""Al"": ""p"", ""Co"": ""d"", ""Fe"": ""d"", ""Mn"": ""d"", ""W"": ""d""}"
CuFeMnNbNi,hea,FCC_SQS,3.716,32,,,8.2,6.15,fcc,low,Cu;Fe;Mn;Nb;Ni,"{""Cu"": ""d"", ""Fe"": ""d"", ""Mn"": ""d"", ""Nb"": ""d"", ""Ni"": ""d""}"
CuFeMnMoNi,hea,FCC_SQS,3.676,32,,,8.4,4.09,fcc,medium,Cu;Fe;Mn;Mo;Ni,"{""Cu"": ""d"", ""Fe"": ""d"", ""Mn"": ""d"", ""Mo"": ""d"", ""Ni"": ""d""}"
CuFeMnNiTa,hea,FCC_SQS,3.716,32,,,8.2,6.15,fcc,low,Cu;Fe;Mn;Ni;Ta,"{""Cu"": ""d"", ""Fe"": ""d"", ""Mn"": ""d"", ""Ni"": ""d"", ""Ta"": ""d""}"
CuFeMnNiW,hea,FCC_SQS,3.678,32,,,8.4,4.09,fcc,medium,Cu;Fe;Mn;Ni;W,"{""Cu"": ""d"", ""Fe"": ""d"", ""Mn"": ""d"", ""Ni"": ""d"", ""W"": ""d""}"
AlCuFeMnNi,hea,BCC_SQS,2.962,16,,,7.8,5.27,mixed,low,Al;Cu;Fe;Mn;Ni,"{""Al"": ""p"", ""Cu"": ""d"", ""Fe"": ""d"", ""Mn"": ""d"", ""Ni"": ""d""}"
